10000	0.00041
30000	0.00044
50000	0.000403333
70000	0.0004
90000	0.000406667
110000	0.000403333
130000	0.000406667
150000	0.000413333
170000	0.00041
190000	0.000413333
210000	0.000413333
230000	0.000406667
250000	0.00041
270000	0.000416667
290000	0.000416667
310000	0.000426667
330000	0.000416667
350000	0.000416667
370000	0.000433333
390000	0.000403333
410000	0.000453333
430000	0.000426667
450000	0.00041
470000	0.000423333
490000	0.00042
510000	0.00042
530000	0.000433333
550000	0.000423333
570000	0.00043
590000	0.00043
610000	0.000423333
630000	0.00042
650000	0.000423333
670000	0.000423333
690000	0.00042
710000	0.000416667
730000	0.00042
750000	0.000416667
770000	0.000406667
790000	0.000416667
810000	0.000413333
830000	0.000413333
850000	0.000423333
870000	0.000416667
890000	0.000423333
910000	0.000423333
930000	0.00042
950000	0.000416667
970000	0.000423333
990000	0.000423333
1010000	0.000416667
1030000	0.000423333
1050000	0.00043
1070000	0.00043
1090000	0.000463333
1110000	0.000423333
1130000	0.000406667
1150000	0.000413333
1170000	0.00042
1190000	0.00042
1210000	0.00054
1230000	0.000423333
1250000	0.00042
1270000	0.000426667
1290000	0.000416667
1310000	0.000426667
1330000	0.000456667
1350000	0.00043
1370000	0.000423333
1390000	0.000416667
1410000	0.000463333
1430000	0.00046
1450000	0.00043
1470000	0.000433333
1490000	0.000426667
1510000	0.000423333
1530000	0.000443333
1550000	0.00054
1570000	0.000423333
1590000	0.00042
1610000	0.00042
1630000	0.00049
1650000	0.000413333
1670000	0.000426667
1690000	0.000413333
1710000	0.000413333
1730000	0.00041
1750000	0.00041
1770000	0.00041
1790000	0.00042
1810000	0.00041
1830000	0.00043
1850000	0.000453333
1870000	0.000426667
1890000	0.00042
1910000	0.00042
1930000	0.000423333
1950000	0.000423333
1970000	0.000423333
1990000	0.000426667
2010000	0.000443333
2030000	0.000426667
2050000	0.00044
2070000	0.00044
2090000	0.000423333
2110000	0.00044
2130000	0.000436667
2150000	0.00044
2170000	0.000456667
2190000	0.00042
2210000	0.000456667
2230000	0.00043
2250000	0.000453333
2270000	0.000443333
2290000	0.000436667
2310000	0.00045
2330000	0.000453333
2350000	0.000453333
2370000	0.00043
2390000	0.000436667
2410000	0.000456667
2430000	0.00052
2450000	0.000423333
2470000	0.000413333
2490000	0.00047
2510000	0.000473333
2530000	0.000466667
2550000	0.000443333
2570000	0.00063
2590000	0.000453333
2610000	0.000473333
2630000	0.00045
2650000	0.0005
2670000	0.00043
2690000	0.00052
2710000	0.00043
2730000	0.000436667
2750000	0.00043
2770000	0.000456667
2790000	0.000443333
2810000	0.000453333
2830000	0.000446667
2850000	0.000436667
2870000	0.000443333
2890000	0.000536667
2910000	0.00045
2930000	0.000476667
2950000	0.000436667
2970000	0.000436667
2990000	0.000456667
3010000	0.000453333
3030000	0.000463333
3050000	0.000473333
3070000	0.00043
3090000	0.000466667
3110000	0.000436667
3130000	0.000483333
3150000	0.000426667
3170000	0.000446667
3190000	0.00047
3210000	0.00044
3230000	0.000476667
3250000	0.00046
3270000	0.00049
3290000	0.000446667
3310000	0.000446667
3330000	0.000466667
3350000	0.00044
3370000	0.00048
3390000	0.000466667
3410000	0.000466667
3430000	0.00049
3450000	0.000496667
3470000	0.00047
3490000	0.000456667
3510000	0.000473333
3530000	0.000446667
3550000	0.000443333
3570000	0.000483333
3590000	0.000496667
3610000	0.000473333
3630000	0.000473333
3650000	0.000466667
3670000	0.000506667
3690000	0.000486667
3710000	0.000463333
3730000	0.00055
3750000	0.000546667
3770000	0.000493333
3790000	0.000463333
3810000	0.000436667
3830000	0.00047
3850000	0.000513333
3870000	0.000473333
3890000	0.000473333
3910000	0.00047
3930000	0.000546667
3950000	0.00047
3970000	0.000533333
3990000	0.000503333
4010000	0.00049
4030000	0.000473333
4050000	0.000483333
4070000	0.000483333
4090000	0.000523333
4110000	0.00058
4130000	0.000483333
4150000	0.000483333
4170000	0.000476667
4190000	0.000536667
4210000	0.000473333
4230000	0.000533333
4250000	0.000513333
4270000	0.00056
4290000	0.000496667
4310000	0.000493333
4330000	0.00051
4350000	0.0005
4370000	0.000546667
4390000	0.000513333
4410000	0.00049
4430000	0.00047
4450000	0.00053
4470000	0.00053
4490000	0.00054
4510000	0.000483333
4530000	0.000546667
4550000	0.00057
4570000	0.0005
4590000	0.000483333
4610000	0.000466667
4630000	0.000493333
4650000	0.000513333
4670000	0.0005
4690000	0.00048
4710000	0.000476667
4730000	0.000486667
4750000	0.000516667
4770000	0.00055
4790000	0.00058
4810000	0.00049
4830000	0.000486667
4850000	0.000523333
4870000	0.00049
4890000	0.000503333
4910000	0.00049
4930000	0.00052
4950000	0.000483333
4970000	0.00052
4990000	0.000513333
5010000	0.000506667
5030000	0.00048
5050000	0.000503333
5070000	0.000506667
5090000	0.0005
5110000	0.000496667
5130000	0.0005
5150000	0.00048
5170000	0.000506667
5190000	0.00054
5210000	0.00048
5230000	0.000486667
5250000	0.000493333
5270000	0.000533333
5290000	0.000493333
5310000	0.00056
5330000	0.0005
5350000	0.00049
5370000	0.00055
5390000	0.00051
5410000	0.000503333
5430000	0.000513333
5450000	0.000513333
5470000	0.000496667
5490000	0.00052
5510000	0.000543333
5530000	0.000503333
5550000	0.000526667
5570000	0.00051
5590000	0.000513333
5610000	0.0005
5630000	0.000503333
5650000	0.00054
5670000	0.00053
5690000	0.000586667
5710000	0.00055
5730000	0.000516667
5750000	0.00058
5770000	0.000543333
5790000	0.000496667
5810000	0.00051
5830000	0.000503333
5850000	0.000543333
5870000	0.000513333
5890000	0.000566667
5910000	0.00055
5930000	0.00058
5950000	0.000563333
5970000	0.000546667
5990000	0.00051
6010000	0.000503333
6030000	0.000496667
6050000	0.00054
6070000	0.000503333
6090000	0.000496667
6110000	0.000583333
6130000	0.000633333
6150000	0.000556667
6170000	0.000603333
6190000	0.000533333
6210000	0.000483333
6230000	0.000536667
6250000	0.000533333
6270000	0.000563333
6290000	0.00068
6310000	0.000513333
6330000	0.000593333
6350000	0.000493333
6370000	0.00051
6390000	0.00053
6410000	0.000496667
6430000	0.000506667
6450000	0.000506667
6470000	0.000503333
6490000	0.000493333
6510000	0.000523333
6530000	0.000503333
6550000	0.000546667
6570000	0.000496667
6590000	0.000596667
6610000	0.00049
6630000	0.00054
6650000	0.00049
6670000	0.000516667
6690000	0.000496667
6710000	0.000553333
6730000	0.000493333
6750000	0.00053
6770000	0.000553333
6790000	0.00051
6810000	0.00062
6830000	0.000516667
6850000	0.000633333
6870000	0.000503333
6890000	0.000553333
6910000	0.000566667
6930000	0.000553333
6950000	0.0005
6970000	0.00053
6990000	0.00059
7010000	0.000546667
7030000	0.00074
