10000	0.000343333
30000	0.00035
50000	0.000393333
70000	0.00035
90000	0.00035
110000	0.000346667
130000	0.000353333
150000	0.000366667
170000	0.000363333
190000	0.000356667
210000	0.000443333
230000	0.00036
250000	0.000353333
270000	0.00036
290000	0.000363333
310000	0.0004
330000	0.000343333
350000	0.00034
370000	0.001
390000	0.000353333
410000	0.000366667
430000	0.000363333
450000	0.000356667
470000	0.000366667
490000	0.000366667
510000	0.000356667
530000	0.00036
550000	0.000513333
570000	0.000356667
590000	0.000366667
610000	0.00035
630000	0.000356667
650000	0.000366667
670000	0.00035
690000	0.000373333
710000	0.00035
730000	0.000356667
750000	0.000346667
770000	0.00035
790000	0.000353333
810000	0.000353333
830000	0.000353333
850000	0.000353333
870000	0.000356667
890000	0.00035
910000	0.000353333
930000	0.000353333
950000	0.000346667
970000	0.000346667
990000	0.00036
1010000	0.00035
1030000	0.000346667
1050000	0.00037
1070000	0.000383333
1090000	0.000353333
1110000	0.000353333
1130000	0.00036
1150000	0.00041
1170000	0.00035
1190000	0.00035
1210000	0.000356667
1230000	0.00035
1250000	0.000356667
1270000	0.000353333
1290000	0.000356667
1310000	0.000386667
1330000	0.000373333
1350000	0.00036
1370000	0.000363333
1390000	0.000363333
1410000	0.000353333
1430000	0.000366667
1450000	0.000356667
1470000	0.000356667
1490000	0.00036
1510000	0.00036
1530000	0.000353333
1550000	0.000353333
1570000	0.00036
1590000	0.00039
1610000	0.00036
1630000	0.000366667
1650000	0.000346667
1670000	0.000356667
1690000	0.00036
1710000	0.000373333
1730000	0.000366667
1750000	0.000363333
1770000	0.000363333
1790000	0.00036
1810000	0.000366667
1830000	0.000363333
1850000	0.000356667
1870000	0.000366667
1890000	0.000366667
1910000	0.000363333
1930000	0.000363333
1950000	0.00036
1970000	0.000356667
1990000	0.000356667
2010000	0.000366667
2030000	0.00036
2050000	0.000366667
2070000	0.000356667
2090000	0.00036
2110000	0.000363333
2130000	0.00037
2150000	0.000366667
2170000	0.000376667
2190000	0.00037
2210000	0.000383333
2230000	0.00036
2250000	0.00036
2270000	0.000366667
2290000	0.000366667
2310000	0.00037
2330000	0.000373333
2350000	0.0004
2370000	0.000356667
2390000	0.000366667
2410000	0.00038
2430000	0.0004
2450000	0.000363333
2470000	0.00036
2490000	0.000373333
2510000	0.00039
2530000	0.000366667
2550000	0.00037
2570000	0.000413333
2590000	0.000363333
2610000	0.000363333
2630000	0.000376667
2650000	0.00036
2670000	0.000393333
2690000	0.000366667
2710000	0.000363333
2730000	0.000436667
2750000	0.000363333
2770000	0.00038
2790000	0.00034
2810000	0.000386667
2830000	0.000366667
2850000	0.000363333
2870000	0.0004
2890000	0.00036
2910000	0.00038
2930000	0.000383333
2950000	0.00038
2970000	0.000373333
2990000	0.000376667
3010000	0.0004
3030000	0.000393333
3050000	0.000383333
3070000	0.000413333
3090000	0.000393333
3110000	0.00037
3130000	0.000383333
3150000	0.000376667
3170000	0.000376667
