2810000	5.41333
2830000	5.46145
2850000	5.49406
2870000	5.54155
2890000	5.58385
2910000	5.61206
2930000	5.64743
2950000	5.67892
2970000	5.72623
2990000	5.76545
3010000	5.80254
3030000	5.84028
3050000	5.8763
3070000	5.91701
3090000	5.9554
3110000	5.99644
3130000	6.0517
3150000	6.07155
3170000	6.11074
3190000	6.15401
3210000	6.19291
3230000	6.24602
3250000	6.26743
3270000	6.30542
3290000	6.3417
3310000	6.39767
3330000	6.4221
3350000	6.46027
3370000	6.49747
3390000	6.5337
3410000	6.57927
3430000	6.60697
3450000	6.65134
3470000	6.68115
3490000	6.7216
3510000	6.76291
3530000	6.80748
3550000	6.84614
3570000	6.88255
3590000	6.92479
3610000	6.95931
3630000	6.97462
3650000	7.01607
3670000	7.07798
3690000	7.11706
3710000	7.15422
3730000	7.1924
3750000	7.22988
3770000	7.26713
3790000	7.30024
3810000	7.33506
3830000	7.38476
3850000	7.41969
3870000	7.46192
3890000	7.51539
3910000	7.54584
3930000	7.57266
3950000	7.64919
3970000	7.65114
3990000	7.69259
4010000	7.75298
4030000	7.78311
4050000	7.8227
4070000	7.84595
4090000	7.88682
4110000	7.92528
4130000	7.96787
4150000	8.029
4170000	8.14681
4190000	8.14471
4210000	8.12325
4230000	8.15355
4250000	8.18599
4270000	8.22754
4290000	8.2708
4310000	8.30535
4330000	8.34181
4350000	8.36722
4370000	8.40208
4390000	8.46763
4410000	8.49737
4430000	8.55489
4450000	8.58012
4470000	8.68618
4490000	8.73128
4510000	8.79671
4530000	8.85455
4550000	8.82803
4570000	8.80398
4590000	8.84154
4610000	8.88421
4630000	8.92656
4650000	8.95566
4670000	9.00223
4690000	9.04286
4710000	9.07191
4730000	9.11814
4750000	9.19309
4770000	9.19219
4790000	9.22006
4810000	9.24228
4830000	9.34215
4850000	9.43644
4870000	9.51375
4890000	9.51295
4910000	9.57515
4930000	9.56447
4950000	9.50838
4970000	9.55517
4990000	9.57855
5010000	9.61503
5030000	9.662
5050000	9.71047
5070000	9.75109
5090000	9.78952
5110000	9.82026
5130000	10.0341
5150000	10.2105
5170000	10.2321
5190000	10.069
5210000	10.0515
5230000	10.0637
5250000	10.1202
5270000	10.158
5290000	10.4726
5310000	10.2462
5330000	10.3867
5350000	10.391
5370000	10.3561
5390000	10.4195
5410000	10.4738
5430000	10.62
5450000	10.5293
5470000	10.5682
5490000	10.6014
5510000	10.7307
5530000	10.6722
5550000	10.7006
5570000	10.7693
5590000	10.8002
5610000	10.8333
5630000	10.9094
5650000	11.0039
5670000	10.9493
5690000	10.9872
5710000	11.0439
5730000	11.1415
5750000	11.3499
5770000	11.3713
5790000	11.5662
5810000	11.6214
5830000	11.4319
5850000	11.3849
5870000	11.3856
5890000	11.5803
5910000	11.9622
5930000	11.6757
5950000	11.6984
5970000	11.6125
5990000	11.6511
6010000	11.5856
6030000	11.6693
6050000	11.6949
6070000	11.9778
6090000	12.5179
6110000	11.8865
6130000	11.8229
6150000	11.8989
6170000	11.8802
6190000	12.0202
6210000	12.204
6230000	12.238
6250000	12.2198
6270000	12.1918
6290000	12.1265
6310000	12.9051
6330000	12.4924
6350000	12.3371
6370000	12.3589
6390000	12.535
6410000	12.596
6430000	12.4437
6450000	12.7842
6470000	12.7396
6490000	12.6264
6510000	12.5921
6530000	12.5993
6550000	12.7979
6570000	12.6979
6590000	12.7376
6610000	12.712
6630000	12.857
6650000	12.8739
6670000	12.8706
6690000	12.8662
6710000	12.8873
6730000	12.9521
6750000	12.9977
6770000	12.9932
6790000	13.0462
6810000	13.0873
6830000	13.1769
6850000	13.4018
6870000	13.4768
6890000	13.4965
6910000	13.4799
6930000	13.5687
6950000	13.5377
6970000	13.5742
6990000	13.7186
7010000	13.8075
7030000	13.6973
7050000	13.6793
7070000	13.6706
7090000	13.7842
7110000	13.8772
7130000	14.1137
7150000	14.0389
7170000	13.9487
7190000	14.0059
7210000	14.2455
7230000	14.2185
7250000	14.0535
7270000	14.0207
7290000	14.0725
7310000	14.1411
7330000	14.2002
7350000	14.1737
7370000	14.2101
7390000	14.2588
7410000	14.2839
7430000	14.3281
7450000	14.4429
7470000	14.4972
7490000	14.4556
7510000	14.519
7530000	14.5273
7550000	14.5688
7570000	14.5943
7590000	14.6347
7610000	14.691
7630000	14.7181
7650000	14.7811
7670000	14.7933
7690000	14.8672
7710000	15.1494
7730000	15.189
7750000	15.2397
7770000	15.1088
7790000	15.0217
7810000	15.0616
7830000	15.1108
7850000	15.0722
7870000	15.1601
7890000	15.1851
7910000	15.2809
7930000	15.3093
7950000	15.6631
7970000	15.3847
7990000	15.491
8010000	15.5214
8030000	15.4745
8050000	15.6061
8070000	15.8208
8090000	15.794
8110000	15.847
8130000	15.8475
8150000	15.821
8170000	16.3289
8190000	16.5916
8210000	16.2288
8230000	15.9188
8250000	15.9717
8270000	15.9669
8290000	16.0111
8310000	16.0178
8330000	16.0129
8350000	16.1576
8370000	16.1429
8390000	16.2064
8410000	16.4333
8430000	16.9058
8450000	16.3297
8470000	16.3729
8490000	16.3788
8510000	16.417
8530000	16.5604
8550000	16.4863
8570000	16.4919
8590000	16.7335
8610000	16.8241
8630000	16.9054
8650000	16.8549
8670000	16.8491
8690000	16.8538
8710000	16.894
8730000	16.8867
8750000	16.8477
8770000	16.8479
8790000	16.9475
8810000	16.9009
8830000	16.9717
8850000	17.0578
8870000	17.4427
8890000	17.4205
8910000	17.3851
8930000	17.6215
8950000	17.4204
8970000	17.5883
8990000	17.4585
9010000	17.4027
9030000	17.5966
9050000	18.0774
9070000	17.5852
9090000	17.5146
9110000	17.5299
9130000	17.6118
9150000	17.6621
9170000	17.7058
9190000	17.7262
9210000	17.8358
9230000	17.8902
9250000	18.2057
9270000	18.2286
9290000	18.3018
9310000	18.3841
9330000	18.2409
9350000	18
9370000	17.9818
9390000	18.0046
9410000	18.0467
9430000	18.1089
9450000	18.1767
9470000	18.1686
9490000	18.4676
9510000	18.5393
9530000	18.4602
9550000	18.4992
9570000	18.469
9590000	18.6258
9610000	18.6855
9630000	18.7629
9650000	18.685
9670000	18.7151
9690000	19.4116
9710000	18.8435
9730000	18.7754
9750000	19.3361
9770000	19.2478
9790000	19.9408
9810000	18.9671
9830000	19.1246
9850000	19.2946
9870000	19.7054
9890000	19.1718
9910000	19.1542
9930000	19.1876
9950000	19.139
9970000	19.1929
9990000	19.4981
